dataset,feature,family,complete,accepted,exclusion_reason,mask,raw_descriptors,filtered_descriptors,filtered_descriptor_count
ST000818,PC 35:3; [M+H]+@6.31,PC,True,True,accepted,2.0,acyl:35:3;chain_carbon:35;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:35;total_unsaturation:3,chain_carbon:35;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:35;total_unsaturation:3,6
ST000818,PC 35:4; [M+H]+@5.58,PC,True,True,accepted,3.0,acyl:35:4;chain_carbon:35;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:35;total_unsaturation:4,chain_carbon:35;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:35;total_unsaturation:4,6
ST000818,PC 35:5; [M+H]+@5.43,PC,True,True,accepted,4.0,acyl:35:5;chain_carbon:35;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:35;total_unsaturation:5,chain_carbon:35;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:35;total_unsaturation:5,6
ST000818,PC 36:0; [M+H]+@7.63,PC,True,True,accepted,1.0,acyl:36:0;chain_carbon:36;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:36;total_unsaturation:0,chain_carbon:36;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:36;total_unsaturation:0,6
ST000818,PC 36:1; [M+H]+@7.16,PC,True,True,accepted,4.0,acyl:36:1;chain_carbon:36;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:36;total_unsaturation:1,chain_carbon:36;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:36;total_unsaturation:1,6
ST000818,PC 36:3; [M+H]+@6.29,PC,True,True,accepted,2.0,acyl:36:3;chain_carbon:36;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:36;total_unsaturation:3,chain_carbon:36;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:36;total_unsaturation:3,6
ST000818,PC 36:4; [M+H]+@6.00,PC,True,True,accepted,3.0,acyl:36:4;chain_carbon:36;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:36;total_unsaturation:4,chain_carbon:36;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:36;total_unsaturation:4,6
ST000818,PC 36:5; [M+H]+@5.71,PC,True,True,accepted,3.0,acyl:36:5;chain_carbon:36;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:36;total_unsaturation:5,chain_carbon:36;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:36;total_unsaturation:5,6
ST000818,PC 36:6; [M+H]+@5.43,PC,True,True,accepted,2.0,acyl:36:6;chain_carbon:36;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:36;total_unsaturation:6,chain_carbon:36;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:36;total_unsaturation:6,6
ST000818,PC 36:7; [M+H]+@5.28,PC,True,True,accepted,2.0,acyl:36:7;chain_carbon:36;chain_unsaturation:7;family:PC;family_unsaturation:PC:7;total_carbon:36;total_unsaturation:7,chain_carbon:36;chain_unsaturation:7;family:PC;family_unsaturation:PC:7;total_carbon:36;total_unsaturation:7,6
ST000818,PC 37:6; [M+H]+@5.63,PC,True,True,accepted,1.0,acyl:37:6;chain_carbon:37;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:37;total_unsaturation:6,chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_unsaturation:6,4
ST000818,PC 38:2; [M+H]+@7.32,PC,True,True,accepted,0.0,acyl:38:2;chain_carbon:38;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:38;total_unsaturation:2,chain_carbon:38;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:38;total_unsaturation:2,6
ST000818,PC 38:3; [M+H]+@6.95,PC,True,True,accepted,0.0,acyl:38:3;chain_carbon:38;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:38;total_unsaturation:3,chain_carbon:38;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:38;total_unsaturation:3,6
ST000818,PC 38:4; [M+H]+@6.73,PC,True,True,accepted,3.0,acyl:38:4;chain_carbon:38;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:38;total_unsaturation:4,chain_carbon:38;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:38;total_unsaturation:4,6
ST000818,PC 38:5; [M+H]+@6.23,PC,True,True,accepted,0.0,acyl:38:5;chain_carbon:38;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:38;total_unsaturation:5,chain_carbon:38;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:38;total_unsaturation:5,6
ST000818,PC 38:6; [M+H]+@6.03,PC,True,True,accepted,4.0,acyl:38:6;chain_carbon:38;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:38;total_unsaturation:6,chain_carbon:38;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:38;total_unsaturation:6,6
ST000818,PC 38:7; [M+H]+@5.50,PC,True,True,accepted,4.0,acyl:38:7;chain_carbon:38;chain_unsaturation:7;family:PC;family_unsaturation:PC:7;total_carbon:38;total_unsaturation:7,chain_carbon:38;chain_unsaturation:7;family:PC;family_unsaturation:PC:7;total_carbon:38;total_unsaturation:7,6
ST000818,PC 38:8; [M+H]+@5.31,PC,True,True,accepted,4.0,acyl:38:8;chain_carbon:38;chain_unsaturation:8;family:PC;family_unsaturation:PC:8;total_carbon:38;total_unsaturation:8,chain_carbon:38;family:PC;total_carbon:38;total_unsaturation:8,4
ST000818,PC 38:9; [M+H]+@5.39,PC,True,True,accepted,0.0,acyl:38:9;chain_carbon:38;chain_unsaturation:9;family:PC;family_unsaturation:PC:9;total_carbon:38;total_unsaturation:9,chain_carbon:38;family:PC;total_carbon:38;total_unsaturation:9,4
ST000818,PC 39:7; [M+H]+@6.12,PC,True,True,accepted,2.0,acyl:39:7;chain_carbon:39;chain_unsaturation:7;family:PC;family_unsaturation:PC:7;total_carbon:39;total_unsaturation:7,chain_unsaturation:7;family:PC;family_unsaturation:PC:7;total_unsaturation:7,4
ST000818,PC 40:10; [M+H]+@5.44,PC,True,True,accepted,0.0,acyl:40:10;chain_carbon:40;chain_unsaturation:10;family:PC;family_unsaturation:PC:10;total_carbon:40;total_unsaturation:10,chain_carbon:40;family:PC;total_carbon:40,3
ST000818,PC 40:2; [M+H]+@7.83,PC,True,True,accepted,1.0,acyl:40:2;chain_carbon:40;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:40;total_unsaturation:2,chain_carbon:40;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:40;total_unsaturation:2,6
ST000818,PC 40:3; [M+H]+@7.59,PC,True,True,accepted,3.0,acyl:40:3;chain_carbon:40;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:40;total_unsaturation:3,chain_carbon:40;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:40;total_unsaturation:3,6
ST000818,PC 40:4; [M+H]+@7.58,PC,True,True,accepted,2.0,acyl:40:4;chain_carbon:40;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:40;total_unsaturation:4,chain_carbon:40;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:40;total_unsaturation:4,6
ST000818,PC 40:6; [M+H]+@6.66,PC,True,True,accepted,4.0,acyl:40:6;chain_carbon:40;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:40;total_unsaturation:6,chain_carbon:40;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:40;total_unsaturation:6,6
ST000818,PC 40:7; [M+H]+@6.79,PC,True,True,accepted,1.0,acyl:40:7;chain_carbon:40;chain_unsaturation:7;family:PC;family_unsaturation:PC:7;total_carbon:40;total_unsaturation:7,chain_carbon:40;chain_unsaturation:7;family:PC;family_unsaturation:PC:7;total_carbon:40;total_unsaturation:7,6
ST000818,PC 40:8; [M+H]+@6.30,PC,True,True,accepted,2.0,acyl:40:8;chain_carbon:40;chain_unsaturation:8;family:PC;family_unsaturation:PC:8;total_carbon:40;total_unsaturation:8,chain_carbon:40;family:PC;total_carbon:40;total_unsaturation:8,4
ST000818,PC 40:9; [M+H]+@5.98,PC,True,True,accepted,3.0,acyl:40:9;chain_carbon:40;chain_unsaturation:9;family:PC;family_unsaturation:PC:9;total_carbon:40;total_unsaturation:9,chain_carbon:40;family:PC;total_carbon:40;total_unsaturation:9,4
ST000818,PC 41:5; [M+H]+@7.05,PC,True,True,accepted,0.0,acyl:41:5;chain_carbon:41;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:41;total_unsaturation:5,chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_unsaturation:5,4
ST000818,PC 41:6; [M+H]+@7.01,PC,True,True,accepted,1.0,acyl:41:6;chain_carbon:41;chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_carbon:41;total_unsaturation:6,chain_unsaturation:6;family:PC;family_unsaturation:PC:6;total_unsaturation:6,4
ST000818,PC 42:4; [M+H]+@7.89,PC,True,True,accepted,1.0,acyl:42:4;chain_carbon:42;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:42;total_unsaturation:4,chain_carbon:42;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:42;total_unsaturation:4,6
ST000818,PC 42:5; [M+H]+@7.62,PC,True,True,accepted,3.0,acyl:42:5;chain_carbon:42;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:42;total_unsaturation:5,chain_carbon:42;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:42;total_unsaturation:5,6
ST000818,PC 42:7; [M+H]+@6.76,PC,True,True,accepted,1.0,acyl:42:7;chain_carbon:42;chain_unsaturation:7;family:PC;family_unsaturation:PC:7;total_carbon:42;total_unsaturation:7,chain_carbon:42;chain_unsaturation:7;family:PC;family_unsaturation:PC:7;total_carbon:42;total_unsaturation:7,6
ST000818,PC 42:8; [M+H]+@6.31,PC,True,True,accepted,3.0,acyl:42:8;chain_carbon:42;chain_unsaturation:8;family:PC;family_unsaturation:PC:8;total_carbon:42;total_unsaturation:8,chain_carbon:42;family:PC;total_carbon:42;total_unsaturation:8,4
ST000818,PC 42:9; [M+H]+@5.72,PC,True,True,accepted,1.0,acyl:42:9;chain_carbon:42;chain_unsaturation:9;family:PC;family_unsaturation:PC:9;total_carbon:42;total_unsaturation:9,chain_carbon:42;family:PC;total_carbon:42;total_unsaturation:9,4
ST000818,PC 44:5; [M+H]+@7.89,PC,True,True,accepted,4.0,acyl:44:5;chain_carbon:44;chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_carbon:44;total_unsaturation:5,chain_unsaturation:5;family:PC;family_unsaturation:PC:5;total_unsaturation:5,4
ST000818,PE 36:0; [M+H]+@7.75,PE,True,False,unrecognized_or_undersized_lipid_family,,acyl:36:0;chain_carbon:36;chain_unsaturation:0;family:PE;family_unsaturation:PE:0;total_carbon:36;total_unsaturation:0,,0
ST000818,SM 21:0; [M]+@1.61,SM,True,True,accepted,4.0,acyl:21:0;chain_carbon:21;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:21;total_unsaturation:0,chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_unsaturation:0,4
ST000818,SM 30:1; [M]+@4.30,SM,True,True,accepted,1.0,acyl:30:1;chain_carbon:30;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:30;total_unsaturation:1,chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_unsaturation:1,4
ST000818,SM 31:1; [M]+@4.71,SM,True,True,accepted,3.0,acyl:31:1;chain_carbon:31;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:31;total_unsaturation:1,chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_unsaturation:1,4
ST000818,SM 32:0; [M]+@5.36,SM,True,True,accepted,3.0,acyl:32:0;chain_carbon:32;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:32;total_unsaturation:0,chain_carbon:32;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:32;total_unsaturation:0,6
ST000818,SM 32:1; [M]+@5.08,SM,True,True,accepted,4.0,acyl:32:1;chain_carbon:32;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:32;total_unsaturation:1,chain_carbon:32;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:32;total_unsaturation:1,6
ST000818,SM 32:2; [M]+@4.57,SM,True,True,accepted,3.0,acyl:32:2;chain_carbon:32;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:32;total_unsaturation:2,chain_carbon:32;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:32;total_unsaturation:2,6
ST000818,SM 33:0; [M]+@5.70,SM,True,True,accepted,2.0,acyl:33:0;chain_carbon:33;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:33;total_unsaturation:0,chain_carbon:33;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:33;total_unsaturation:0,6
ST000818,SM 33:1; [M]+@5.26,SM,True,True,accepted,1.0,acyl:33:1;chain_carbon:33;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:33;total_unsaturation:1,chain_carbon:33;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:33;total_unsaturation:1,6
ST000818,SM 33:2; [M]+@4.88,SM,True,True,accepted,3.0,acyl:33:2;chain_carbon:33;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:33;total_unsaturation:2,chain_carbon:33;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:33;total_unsaturation:2,6
ST000818,SM 34:1; [M]+@5.76,SM,True,True,accepted,3.0,acyl:34:1;chain_carbon:34;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:34;total_unsaturation:1,chain_carbon:34;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:34;total_unsaturation:1,6
ST000818,SM 34:2; [M]+@5.17,SM,True,True,accepted,4.0,acyl:34:2;chain_carbon:34;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:34;total_unsaturation:2,chain_carbon:34;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:34;total_unsaturation:2,6
ST000818,SM 35:0; [M]+@6.38,SM,True,True,accepted,4.0,acyl:35:0;chain_carbon:35;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:35;total_unsaturation:0,chain_carbon:35;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:35;total_unsaturation:0,6
ST000818,SM 35:2; [M]+@5.45,SM,True,True,accepted,0.0,acyl:35:2;chain_carbon:35;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:35;total_unsaturation:2,chain_carbon:35;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:35;total_unsaturation:2,6
ST000818,SM 36:1; [M]+@6.41,SM,True,True,accepted,0.0,acyl:36:1;chain_carbon:36;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:36;total_unsaturation:1,chain_carbon:36;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:36;total_unsaturation:1,6
ST000818,SM 36:2; [M]+@5.91,SM,True,True,accepted,0.0,acyl:36:2;chain_carbon:36;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:36;total_unsaturation:2,chain_carbon:36;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:36;total_unsaturation:2,6
ST000818,SM 37:1; [M]+@6.80,SM,True,True,accepted,0.0,acyl:37:1;chain_carbon:37;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:37;total_unsaturation:1,chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_unsaturation:1,4
ST000818,SM 37:2; [M]+@6.31,SM,True,True,accepted,1.0,acyl:37:2;chain_carbon:37;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:37;total_unsaturation:2,chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_unsaturation:2,4
ST000818,SM 38:1; [M]+@6.99,SM,True,True,accepted,2.0,acyl:38:1;chain_carbon:38;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:38;total_unsaturation:1,chain_carbon:38;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:38;total_unsaturation:1,6
ST000818,SM 39:0; [M]+@7.60,SM,True,True,accepted,3.0,acyl:39:0;chain_carbon:39;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:39;total_unsaturation:0,chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_unsaturation:0,4
ST000818,SM 39:1; [M]+@7.33,SM,True,True,accepted,4.0,acyl:39:1;chain_carbon:39;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:39;total_unsaturation:1,chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_unsaturation:1,4
ST000818,SM 39:2; [M]+@6.91,SM,True,True,accepted,3.0,acyl:39:2;chain_carbon:39;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:39;total_unsaturation:2,chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_unsaturation:2,4
ST000818,SM 40:0; [M]+@7.85,SM,True,True,accepted,2.0,acyl:40:0;chain_carbon:40;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:40;total_unsaturation:0,chain_carbon:40;chain_unsaturation:0;family:SM;family_unsaturation:SM:0;total_carbon:40;total_unsaturation:0,6
ST000818,SM 40:1; [M]+@7.59,SM,True,True,accepted,0.0,acyl:40:1;chain_carbon:40;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:40;total_unsaturation:1,chain_carbon:40;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:40;total_unsaturation:1,6
ST000818,SM 40:2; [M]+@7.14,SM,True,True,accepted,1.0,acyl:40:2;chain_carbon:40;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:40;total_unsaturation:2,chain_carbon:40;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:40;total_unsaturation:2,6
ST000818,SM 40:4; [M]+@6.24,SM,True,True,accepted,1.0,acyl:40:4;chain_carbon:40;chain_unsaturation:4;family:SM;family_unsaturation:SM:4;total_carbon:40;total_unsaturation:4,chain_carbon:40;chain_unsaturation:4;family:SM;total_carbon:40;total_unsaturation:4,5
ST000818,SM 41:1; [M]+@7.60,SM,True,True,accepted,4.0,acyl:41:1;chain_carbon:41;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:41;total_unsaturation:1,chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_unsaturation:1,4
ST000818,SM 41:2; [M+Na]+@7.45,SM,True,True,accepted,1.0,acyl:41:2;chain_carbon:41;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:41;total_unsaturation:2,chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_unsaturation:2,4
ST000818,SM 42:1; [M]+@8.10,SM,True,True,accepted,0.0,acyl:42:1;chain_carbon:42;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:42;total_unsaturation:1,chain_carbon:42;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:42;total_unsaturation:1,6
ST000818,SM 42:2; [M]+@7.61,SM,True,True,accepted,0.0,acyl:42:2;chain_carbon:42;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:42;total_unsaturation:2,chain_carbon:42;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:42;total_unsaturation:2,6
ST000818,SM 42:4; [M]+@6.83,SM,True,True,accepted,1.0,acyl:42:4;chain_carbon:42;chain_unsaturation:4;family:SM;family_unsaturation:SM:4;total_carbon:42;total_unsaturation:4,chain_carbon:42;chain_unsaturation:4;family:SM;total_carbon:42;total_unsaturation:4,5
ST000818,SM 42:5; [M]+@6.45,SM,True,True,accepted,2.0,acyl:42:5;chain_carbon:42;chain_unsaturation:5;family:SM;family_unsaturation:SM:5;total_carbon:42;total_unsaturation:5,chain_carbon:42;chain_unsaturation:5;family:SM;total_carbon:42;total_unsaturation:5,5
ST000818,SM 43:1; [M+Na]+@8.32,SM,True,True,accepted,2.0,acyl:43:1;chain_carbon:43;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:43;total_unsaturation:1,chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_unsaturation:1,4
ST000818,SM 43:2; [M]+@8.08,SM,True,True,accepted,2.0,acyl:43:2;chain_carbon:43;chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_carbon:43;total_unsaturation:2,chain_unsaturation:2;family:SM;family_unsaturation:SM:2;total_unsaturation:2,4
ST000818,SM 44:1; [M]+@8.61,SM,True,True,accepted,2.0,acyl:44:1;chain_carbon:44;chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_carbon:44;total_unsaturation:1,chain_unsaturation:1;family:SM;family_unsaturation:SM:1;total_unsaturation:1,4
ST000818,TG 40:0; [M+NH4]+@9.47,TAG,True,True,accepted,2.0,family:TAG;family_unsaturation:TAG:0;total_carbon:40;total_unsaturation:0,family:TAG;family_unsaturation:TAG:0;total_carbon:40;total_unsaturation:0,4
ST000818,TG 40:1; [M+NH4]+@9.14,TAG,True,True,accepted,4.0,family:TAG;family_unsaturation:TAG:1;total_carbon:40;total_unsaturation:1,family:TAG;family_unsaturation:TAG:1;total_carbon:40;total_unsaturation:1,4
ST000818,TG 42:0; [M+NH4]+@9.75,TAG,True,True,accepted,1.0,family:TAG;family_unsaturation:TAG:0;total_carbon:42;total_unsaturation:0,family:TAG;family_unsaturation:TAG:0;total_carbon:42;total_unsaturation:0,4
ST000818,TG 42:1; [M+NH4]+@9.50,TAG,True,True,accepted,4.0,family:TAG;family_unsaturation:TAG:1;total_carbon:42;total_unsaturation:1,family:TAG;family_unsaturation:TAG:1;total_carbon:42;total_unsaturation:1,4
ST000818,TG 42:2; [M+NH4]+@9.21,TAG,True,True,accepted,4.0,family:TAG;family_unsaturation:TAG:2;total_carbon:42;total_unsaturation:2,family:TAG;family_unsaturation:TAG:2;total_carbon:42;total_unsaturation:2,4
ST000818,TG 44:1; [M+NH4]+@9.78,TAG,True,True,accepted,2.0,family:TAG;family_unsaturation:TAG:1;total_carbon:44;total_unsaturation:1,family:TAG;family_unsaturation:TAG:1;total_unsaturation:1,3
ST000818,TG 44:2; [M+NH4]+@9.52,TAG,True,True,accepted,0.0,family:TAG;family_unsaturation:TAG:2;total_carbon:44;total_unsaturation:2,family:TAG;family_unsaturation:TAG:2;total_unsaturation:2,3
